what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231352533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329231366461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231368888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231393479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231397971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329231399890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231428108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231436190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329231438224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231444354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231460974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231465390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231523423
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.copyLineDown",1329231527144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329231548211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329231554141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231575047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231582794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231586645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231603772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231640167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231640449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231640707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231640971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231641182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231641393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231641609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329231641812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329231644857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329231646803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231652572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231657522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329231661787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329231663362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329231664706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231699527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231803880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231829196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329231843253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231849964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231850739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231851145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231851306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231851465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231851858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231852187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329231854839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231859838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231867249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231914940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231951195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329231968039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231974557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231974663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329231981312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231983536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329231985670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232019346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232048353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329232061598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329232070368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232076708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232110899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232115396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232330222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329232333037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232342161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232387945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329232398805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329232401891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232404428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232460150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329232471028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329232476037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232479498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232525371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329232532032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232535121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232615474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232620389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232629617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329232634361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329232661120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232666983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232667924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232668083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329232668340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329232685871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232687831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232729118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329232734684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232736568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232763411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329232791889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329232798916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329233774647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329233776539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329233777517
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329233778073
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1329233780873
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1329233780974
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1329233781032
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1329233781217
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1329233781217
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1329233781453
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1329233781856
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1329233781856
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1329233781977
stopped,bundle,net.rim.ajde,1.0.2.201112120946,"net.rim.ajde",1329233781978
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1329233781978
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1329233782162
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1329233782465
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1329233782541
