what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330958488961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958493029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958508585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958510872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958519744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330958520487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958524229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958526666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958527966
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330958533517
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330958533609
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330958539853
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330958539853
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330958540715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958542351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958543459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330958543466
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330958549189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330958568450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330959830556
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1330959836297
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330959956106
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330959956551
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330959956554
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330959956558
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330959956650
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330959956820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330959989229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330959991388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330959998345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330959999523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960000532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960003883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330960010371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330960011191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960014369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960017931
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960030456
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960030457
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960030459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330960032994
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960034089
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960034090
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960034091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960046855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960050539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960051723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960055097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1330960056650
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960058755
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960058756
error,log,,,"map.xml: Failed to find style 'mapViewStyle' in current theme",1330960058758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1330960064935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330960065395
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330960066473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330960069576
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1330960074844
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330960075030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330960078919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1330960079333
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1330960082380
